Team,Season,MeanEntropy,League
FC Twente,2008/2009,0.966434666001,Netherlands Eredivisie
FC Twente,2010/2011,0.902071322489,Netherlands Eredivisie
FC Twente,2014/2015,0.958482983875,Netherlands Eredivisie
FC Twente,2009/2010,0.911701593034,Netherlands Eredivisie
Sparta Rotterdam,2009/2010,0.960827852011,Netherlands Eredivisie
Sparta Rotterdam,2008/2009,0.973756026564,Netherlands Eredivisie
FC Dordrecht,2014/2015,0.895922495472,Netherlands Eredivisie
ADO Den Haag,2011/2012,0.961742005031,Netherlands Eredivisie
ADO Den Haag,2013/2014,0.967691285135,Netherlands Eredivisie
ADO Den Haag,2015/2016,1.01477651956,Netherlands Eredivisie
ADO Den Haag,2012/2013,0.98038373836,Netherlands Eredivisie
ADO Den Haag,2008/2009,0.971833161533,Netherlands Eredivisie
ADO Den Haag,2010/2011,0.991124131693,Netherlands Eredivisie
ADO Den Haag,2014/2015,0.998712470632,Netherlands Eredivisie
ADO Den Haag,2009/2010,0.95391725156,Netherlands Eredivisie
Excelsior,2011/2012,0.84760814295,Netherlands Eredivisie
Excelsior,2010/2011,0.925401094975,Netherlands Eredivisie
Excelsior,2015/2016,0.972817567642,Netherlands Eredivisie
Excelsior,2014/2015,0.980766022137,Netherlands Eredivisie
RKC Waalwijk,2011/2012,0.958312701946,Netherlands Eredivisie
RKC Waalwijk,2013/2014,0.963985954851,Netherlands Eredivisie
RKC Waalwijk,2012/2013,0.981018444104,Netherlands Eredivisie
RKC Waalwijk,2009/2010,0.89995364437,Netherlands Eredivisie
SC Cambuur,2013/2014,0.984981863664,Netherlands Eredivisie
SC Cambuur,2015/2016,0.978908900711,Netherlands Eredivisie
SC Cambuur,2014/2015,1.01707697315,Netherlands Eredivisie
VVV-Venlo,2011/2012,0.884121809615,Netherlands Eredivisie
VVV-Venlo,2010/2011,0.925823038001,Netherlands Eredivisie
VVV-Venlo,2012/2013,0.930642952514,Netherlands Eredivisie
VVV-Venlo,2009/2010,0.983650176784,Netherlands Eredivisie
FC Utrecht,2011/2012,0.965265353956,Netherlands Eredivisie
FC Utrecht,2013/2014,0.998109981098,Netherlands Eredivisie
FC Utrecht,2015/2016,1.0156914624,Netherlands Eredivisie
FC Utrecht,2012/2013,0.994179880632,Netherlands Eredivisie
FC Utrecht,2008/2009,1.01105960482,Netherlands Eredivisie
FC Utrecht,2010/2011,0.998025342618,Netherlands Eredivisie
FC Utrecht,2014/2015,1.00421252524,Netherlands Eredivisie
FC Utrecht,2009/2010,1.00285705281,Netherlands Eredivisie
AZ,2011/2012,0.902503681729,Netherlands Eredivisie
AZ,2013/2014,0.995337757675,Netherlands Eredivisie
AZ,2015/2016,1.01705664595,Netherlands Eredivisie
AZ,2012/2013,0.977139261672,Netherlands Eredivisie
AZ,2008/2009,0.9246807991,Netherlands Eredivisie
AZ,2010/2011,0.962237894771,Netherlands Eredivisie
AZ,2014/2015,1.01253061734,Netherlands Eredivisie
AZ,2009/2010,0.935530584082,Netherlands Eredivisie
SC Heerenveen,2011/2012,0.968048217995,Netherlands Eredivisie
SC Heerenveen,2013/2014,0.995720787366,Netherlands Eredivisie
SC Heerenveen,2015/2016,1.01537083137,Netherlands Eredivisie
SC Heerenveen,2012/2013,0.982165583763,Netherlands Eredivisie
SC Heerenveen,2008/2009,0.991278258676,Netherlands Eredivisie
SC Heerenveen,2010/2011,0.982436138321,Netherlands Eredivisie
SC Heerenveen,2014/2015,1.00771282238,Netherlands Eredivisie
SC Heerenveen,2009/2010,1.00002951522,Netherlands Eredivisie
Feyenoord,2011/2012,0.93898939404,Netherlands Eredivisie
Feyenoord,2013/2014,0.922053733619,Netherlands Eredivisie
Feyenoord,2015/2016,0.936580766326,Netherlands Eredivisie
Feyenoord,2012/2013,0.928667084296,Netherlands Eredivisie
Feyenoord,2008/2009,1.01122464996,Netherlands Eredivisie
Feyenoord,2010/2011,0.986710862624,Netherlands Eredivisie
Feyenoord,2014/2015,0.907977603133,Netherlands Eredivisie
Feyenoord,2009/2010,0.97253233333,Netherlands Eredivisie
Heracles Almelo,2011/2012,0.96512187082,Netherlands Eredivisie
Heracles Almelo,2013/2014,0.986178460823,Netherlands Eredivisie
Heracles Almelo,2015/2016,1.02171990431,Netherlands Eredivisie
Heracles Almelo,2012/2013,0.980350115036,Netherlands Eredivisie
Heracles Almelo,2008/2009,0.98450198841,Netherlands Eredivisie
Heracles Almelo,2010/2011,0.98309200884,Netherlands Eredivisie
Heracles Almelo,2014/2015,0.989927732298,Netherlands Eredivisie
Heracles Almelo,2009/2010,0.96993497883,Netherlands Eredivisie
Inverness Caledonian Thistle,2011/2012,1.02447774942,Scotland Premier League
Inverness Caledonian Thistle,2013/2014,1.02958443977,Scotland Premier League
Inverness Caledonian Thistle,2015/2016,1.03165046652,Scotland Premier League
Inverness Caledonian Thistle,2012/2013,1.04809165961,Scotland Premier League
Inverness Caledonian Thistle,2008/2009,1.01125628535,Scotland Premier League
Inverness Caledonian Thistle,2010/2011,1.02173781035,Scotland Premier League
Inverness Caledonian Thistle,2014/2015,1.01592582353,Scotland Premier League
Rangers,2011/2012,0.87714730062,Scotland Premier League
Rangers,2010/2011,0.835847398033,Scotland Premier League
Rangers,2009/2010,0.856671496604,Scotland Premier League
Rangers,2008/2009,0.854957369659,Scotland Premier League
Celtic,2011/2012,0.825424449404,Scotland Premier League
Celtic,2013/2014,0.788217125437,Scotland Premier League
Celtic,2015/2016,0.740813885195,Scotland Premier League
Celtic,2012/2013,0.805792559337,Scotland Premier League
Celtic,2008/2009,0.843483222387,Scotland Premier League
Celtic,2010/2011,0.811389347826,Scotland Premier League
Celtic,2014/2015,0.750933555973,Scotland Premier League
Celtic,2009/2010,0.84886437585,Scotland Premier League
Motherwell,2011/2012,1.03424734566,Scotland Premier League
Motherwell,2013/2014,1.03163017726,Scotland Premier League
Motherwell,2015/2016,1.01652971219,Scotland Premier League
Motherwell,2012/2013,1.0555764624,Scotland Premier League
Motherwell,2008/2009,1.03449324529,Scotland Premier League
Motherwell,2010/2011,1.01452780495,Scotland Premier League
Motherwell,2014/2015,1.00531357464,Scotland Premier League
Motherwell,2009/2010,1.01783853162,Scotland Premier League
St. Mirren,2011/2012,1.02073841477,Scotland Premier League
St. Mirren,2013/2014,1.02190810438,Scotland Premier League
St. Mirren,2012/2013,1.05293835884,Scotland Premier League
St. Mirren,2008/2009,1.00723101976,Scotland Premier League
St. Mirren,2010/2011,0.995313193034,Scotland Premier League
St. Mirren,2014/2015,1.01020851186,Scotland Premier League
St. Mirren,2009/2010,1.01807937973,Scotland Premier League
Dunfermline Athletic,2011/2012,0.969275795868,Scotland Premier League
Partick Thistle F.C.,2013/2014,1.0413470553,Scotland Premier League
Partick Thistle F.C.,2015/2016,1.04524185145,Scotland Premier League
Partick Thistle F.C.,2014/2015,1.02917208875,Scotland Premier League
Hibernian,2011/2012,1.02142906823,Scotland Premier League
Hibernian,2013/2014,1.04366951279,Scotland Premier League
Hibernian,2012/2013,1.04148994532,Scotland Premier League
Hibernian,2008/2009,1.02832335929,Scotland Premier League
Hibernian,2010/2011,1.02627226012,Scotland Premier League
Hibernian,2009/2010,1.02930886226,Scotland Premier League
Hamilton Academical FC,2010/2011,0.99662568446,Scotland Premier League
Hamilton Academical FC,2015/2016,1.03205501761,Scotland Premier League
Hamilton Academical FC,2014/2015,1.03696370838,Scotland Premier League
Hamilton Academical FC,2009/2010,0.995257546413,Scotland Premier League
Hamilton Academical FC,2008/2009,1.00169862281,Scotland Premier League
Dundee United,2011/2012,1.01772116359,Scotland Premier League
Dundee United,2013/2014,1.01974322679,Scotland Premier League
Dundee United,2015/2016,1.03994234806,Scotland Premier League
Dundee United,2012/2013,1.03875191192,Scotland Premier League
Dundee United,2008/2009,1.0150392389,Scotland Premier League
Dundee United,2010/2011,1.00819054682,Scotland Premier League
Dundee United,2014/2015,1.01227912714,Scotland Premier League
Dundee United,2009/2010,1.02943870508,Scotland Premier League
St. Johnstone FC,2011/2012,1.02663582428,Scotland Premier League
St. Johnstone FC,2013/2014,1.03478097539,Scotland Premier League
St. Johnstone FC,2015/2016,1.02632237775,Scotland Premier League
St. Johnstone FC,2012/2013,1.04880371023,Scotland Premier League
St. Johnstone FC,2010/2011,1.01957847971,Scotland Premier League
St. Johnstone FC,2014/2015,1.03706156452,Scotland Premier League
St. Johnstone FC,2009/2010,1.02437472704,Scotland Premier League
Falkirk,2009/2010,1.00269780236,Scotland Premier League
Falkirk,2008/2009,1.02220524276,Scotland Premier League
Kilmarnock,2011/2012,1.02748365438,Scotland Premier League
Kilmarnock,2013/2014,1.03240752297,Scotland Premier League
Kilmarnock,2015/2016,0.995635220133,Scotland Premier League
Kilmarnock,2012/2013,1.04185981562,Scotland Premier League
Kilmarnock,2008/2009,1.02014259948,Scotland Premier League
Kilmarnock,2010/2011,1.00721424404,Scotland Premier League
Kilmarnock,2014/2015,1.02298257907,Scotland Premier League
Kilmarnock,2009/2010,1.01799918957,Scotland Premier League
Ross County FC,2013/2014,1.02295535631,Scotland Premier League
Ross County FC,2014/2015,1.00404658872,Scotland Premier League
Ross County FC,2015/2016,1.02267844697,Scotland Premier League
Ross County FC,2012/2013,1.04630024071,Scotland Premier League
Heart of Midlothian,2011/2012,1.02956054994,Scotland Premier League
Heart of Midlothian,2013/2014,0.985591482337,Scotland Premier League
Heart of Midlothian,2015/2016,1.02578934999,Scotland Premier League
Heart of Midlothian,2012/2013,1.04598312286,Scotland Premier League
Heart of Midlothian,2008/2009,1.01733512848,Scotland Premier League
Heart of Midlothian,2010/2011,1.01167512004,Scotland Premier League
Heart of Midlothian,2009/2010,1.02195069629,Scotland Premier League
Dundee FC,2014/2015,1.0252227337,Scotland Premier League
Dundee FC,2015/2016,1.03689518135,Scotland Premier League
Dundee FC,2012/2013,0.979343111642,Scotland Premier League
Aberdeen,2011/2012,1.03081812676,Scotland Premier League
Aberdeen,2013/2014,1.02460890807,Scotland Premier League
Aberdeen,2015/2016,0.976220038023,Scotland Premier League
Aberdeen,2012/2013,1.04441561162,Scotland Premier League
Aberdeen,2008/2009,1.02286606788,Scotland Premier League
Aberdeen,2010/2011,1.02605925963,Scotland Premier League
Aberdeen,2014/2015,0.97471371562,Scotland Premier League
Aberdeen,2009/2010,1.03467955107,Scotland Premier League
FC Paços de Ferreira,2011/2012,1.00712222283,Portugal Liga ZON Sagres
FC Paços de Ferreira,2013/2014,0.999566891111,Portugal Liga ZON Sagres
FC Paços de Ferreira,2015/2016,1.00837056084,Portugal Liga ZON Sagres
FC Paços de Ferreira,2012/2013,1.01565402176,Portugal Liga ZON Sagres
FC Paços de Ferreira,2008/2009,1.00968831449,Portugal Liga ZON Sagres
FC Paços de Ferreira,2010/2011,1.01682468928,Portugal Liga ZON Sagres
FC Paços de Ferreira,2014/2015,1.01884205161,Portugal Liga ZON Sagres
FC Paços de Ferreira,2009/2010,1.011039198,Portugal Liga ZON Sagres
FC Arouca,2013/2014,0.987740955634,Portugal Liga ZON Sagres
FC Arouca,2015/2016,1.00415206332,Portugal Liga ZON Sagres
FC Arouca,2014/2015,0.993313543975,Portugal Liga ZON Sagres
CF Os Belenenses,2013/2014,0.99766365016,Portugal Liga ZON Sagres
CF Os Belenenses,2015/2016,1.00163200414,Portugal Liga ZON Sagres
CF Os Belenenses,2014/2015,0.99367469671,Portugal Liga ZON Sagres
CF Os Belenenses,2009/2010,0.990141469556,Portugal Liga ZON Sagres
CF Os Belenenses,2008/2009,1.03235223074,Portugal Liga ZON Sagres
Naval 1° de Maio,2010/2011,1.00300957991,Portugal Liga ZON Sagres
Naval 1° de Maio,2009/2010,0.999901029037,Portugal Liga ZON Sagres
Naval 1° de Maio,2008/2009,1.0274734326,Portugal Liga ZON Sagres
FC Penafiel,2014/2015,0.95054097026,Portugal Liga ZON Sagres
Leixões SC,2009/2010,1.00293032308,Portugal Liga ZON Sagres
Leixões SC,2008/2009,1.0299027214,Portugal Liga ZON Sagres
SC Braga,2011/2012,0.94457062598,Portugal Liga ZON Sagres
SC Braga,2013/2014,0.973546280475,Portugal Liga ZON Sagres
SC Braga,2015/2016,0.96326719621,Portugal Liga ZON Sagres
SC Braga,2012/2013,0.966209710644,Portugal Liga ZON Sagres
SC Braga,2008/2009,1.02475480091,Portugal Liga ZON Sagres
SC Braga,2010/2011,0.999234948806,Portugal Liga ZON Sagres
SC Braga,2014/2015,0.968141535148,Portugal Liga ZON Sagres
SC Braga,2009/2010,0.964398996119,Portugal Liga ZON Sagres
CS Marítimo,2011/2012,1.01220033062,Portugal Liga ZON Sagres
CS Marítimo,2013/2014,1.015902074,Portugal Liga ZON Sagres
CS Marítimo,2015/2016,1.00696846141,Portugal Liga ZON Sagres
CS Marítimo,2012/2013,1.02320874593,Portugal Liga ZON Sagres
CS Marítimo,2008/2009,1.03161350524,Portugal Liga ZON Sagres
CS Marítimo,2010/2011,1.02407708588,Portugal Liga ZON Sagres
CS Marítimo,2014/2015,1.01208464516,Portugal Liga ZON Sagres
CS Marítimo,2009/2010,1.02669672254,Portugal Liga ZON Sagres
Moreirense FC,2014/2015,1.0008976082,Portugal Liga ZON Sagres
Moreirense FC,2015/2016,0.994471344464,Portugal Liga ZON Sagres
Moreirense FC,2012/2013,0.994348349221,Portugal Liga ZON Sagres
Portimonense,2010/2011,0.994446706288,Portugal Liga ZON Sagres
Feirense,2011/2012,0.983938045936,Portugal Liga ZON Sagres
Rio Ave FC,2011/2012,1.01350366194,Portugal Liga ZON Sagres
Rio Ave FC,2013/2014,1.01336474542,Portugal Liga ZON Sagres
Rio Ave FC,2015/2016,1.00865149018,Portugal Liga ZON Sagres
Rio Ave FC,2012/2013,1.01717388423,Portugal Liga ZON Sagres
Rio Ave FC,2008/2009,1.01469362657,Portugal Liga ZON Sagres
Rio Ave FC,2010/2011,1.02030897903,Portugal Liga ZON Sagres
Rio Ave FC,2014/2015,1.0132589737,Portugal Liga ZON Sagres
Rio Ave FC,2009/2010,1.0156015737,Portugal Liga ZON Sagres
Estoril Praia,2013/2014,1.00409137875,Portugal Liga ZON Sagres
Estoril Praia,2014/2015,1.01373969676,Portugal Liga ZON Sagres
Estoril Praia,2015/2016,1.0094030293,Portugal Liga ZON Sagres
Estoril Praia,2012/2013,1.01676940065,Portugal Liga ZON Sagres
SC Beira Mar,2011/2012,1.00248223714,Portugal Liga ZON Sagres
SC Beira Mar,2010/2011,1.02526133144,Portugal Liga ZON Sagres
SC Beira Mar,2012/2013,0.995931894315,Portugal Liga ZON Sagres
Vitória Guimarães,2011/2012,1.02705413574,Portugal Liga ZON Sagres
Vitória Guimarães,2013/2014,1.01455531606,Portugal Liga ZON Sagres
Vitória Guimarães,2015/2016,1.00983590112,Portugal Liga ZON Sagres
Vitória Guimarães,2012/2013,1.0170373575,Portugal Liga ZON Sagres
Vitória Guimarães,2008/2009,1.04264094333,Portugal Liga ZON Sagres
Vitória Guimarães,2010/2011,1.01401247013,Portugal Liga ZON Sagres
Vitória Guimarães,2014/2015,1.00221848952,Portugal Liga ZON Sagres
Vitória Guimarães,2009/2010,1.02225205411,Portugal Liga ZON Sagres
Amadora,2008/2009,1.01614379296,Portugal Liga ZON Sagres
CD Nacional,2011/2012,1.00799556752,Portugal Liga ZON Sagres
CD Nacional,2013/2014,1.02027496961,Portugal Liga ZON Sagres
CD Nacional,2015/2016,1.01385313709,Portugal Liga ZON Sagres
CD Nacional,2012/2013,1.01080313541,Portugal Liga ZON Sagres
CD Nacional,2008/2009,1.03897093066,Portugal Liga ZON Sagres
CD Nacional,2010/2011,1.017172366,Portugal Liga ZON Sagres
CD Nacional,2014/2015,1.01435447691,Portugal Liga ZON Sagres
CD Nacional,2009/2010,1.02782675706,Portugal Liga ZON Sagres
Académica de Coimbra,2011/2012,1.0089633683,Portugal Liga ZON Sagres
Académica de Coimbra,2013/2014,0.99977408763,Portugal Liga ZON Sagres
Académica de Coimbra,2015/2016,0.985350780618,Portugal Liga ZON Sagres
Académica de Coimbra,2012/2013,1.01818468533,Portugal Liga ZON Sagres
Académica de Coimbra,2008/2009,1.03035435912,Portugal Liga ZON Sagres
Académica de Coimbra,2010/2011,1.01633288087,Portugal Liga ZON Sagres
Académica de Coimbra,2014/2015,0.997053859611,Portugal Liga ZON Sagres
Académica de Coimbra,2009/2010,1.0147954127,Portugal Liga ZON Sagres
Sporting CP,2011/2012,0.946570132313,Portugal Liga ZON Sagres
Sporting CP,2013/2014,0.928444303817,Portugal Liga ZON Sagres
Sporting CP,2015/2016,0.788230219213,Portugal Liga ZON Sagres
Sporting CP,2012/2013,0.990948526675,Portugal Liga ZON Sagres
Sporting CP,2008/2009,0.932716833323,Portugal Liga ZON Sagres
Sporting CP,2010/2011,0.966712190772,Portugal Liga ZON Sagres
Sporting CP,2014/2015,0.875989813309,Portugal Liga ZON Sagres
Sporting CP,2009/2010,0.946791040761,Portugal Liga ZON Sagres
Boavista FC,2015/2016,1.00235829686,Portugal Liga ZON Sagres
Boavista FC,2014/2015,0.965370787326,Portugal Liga ZON Sagres
União de Leiria,2011/2012,0.992317376413,Portugal Liga ZON Sagres
União de Leiria,2010/2011,1.02713628149,Portugal Liga ZON Sagres
União de Leiria,2009/2010,1.01931964001,Portugal Liga ZON Sagres
SL Benfica,2011/2012,0.814871200912,Portugal Liga ZON Sagres
SL Benfica,2013/2014,0.816930971598,Portugal Liga ZON Sagres
SL Benfica,2015/2016,0.778854867208,Portugal Liga ZON Sagres
SL Benfica,2012/2013,0.787963077259,Portugal Liga ZON Sagres
SL Benfica,2008/2009,0.93464317859,Portugal Liga ZON Sagres
SL Benfica,2010/2011,0.867611552759,Portugal Liga ZON Sagres
SL Benfica,2014/2015,0.779761463223,Portugal Liga ZON Sagres
SL Benfica,2009/2010,0.845930752002,Portugal Liga ZON Sagres
FC Porto,2011/2012,0.766780634191,Portugal Liga ZON Sagres
FC Porto,2013/2014,0.786532760671,Portugal Liga ZON Sagres
FC Porto,2015/2016,0.767417915246,Portugal Liga ZON Sagres
FC Porto,2012/2013,0.764074443141,Portugal Liga ZON Sagres
FC Porto,2008/2009,0.895437081363,Portugal Liga ZON Sagres
FC Porto,2010/2011,0.813860983049,Portugal Liga ZON Sagres
FC Porto,2014/2015,0.731681352556,Portugal Liga ZON Sagres
FC Porto,2009/2010,0.862755183111,Portugal Liga ZON Sagres
Gil Vicente FC,2011/2012,1.00229974012,Portugal Liga ZON Sagres
Gil Vicente FC,2013/2014,0.979949619837,Portugal Liga ZON Sagres
Gil Vicente FC,2012/2013,1.01101100387,Portugal Liga ZON Sagres
Gil Vicente FC,2014/2015,0.966974663932,Portugal Liga ZON Sagres
Tondela,2015/2016,0.956205385207,Portugal Liga ZON Sagres
S.C. Olhanense,2011/2012,1.00161227635,Portugal Liga ZON Sagres
S.C. Olhanense,2013/2014,0.967801195733,Portugal Liga ZON Sagres
S.C. Olhanense,2010/2011,1.01899033032,Portugal Liga ZON Sagres
S.C. Olhanense,2012/2013,0.998022435614,Portugal Liga ZON Sagres
S.C. Olhanense,2009/2010,1.00041422098,Portugal Liga ZON Sagres
Trofense,2008/2009,0.994200410824,Portugal Liga ZON Sagres
Uniao da Madeira,2015/2016,0.983079755161,Portugal Liga ZON Sagres
Vitória Setúbal,2011/2012,0.985515864919,Portugal Liga ZON Sagres
Vitória Setúbal,2013/2014,0.992008835124,Portugal Liga ZON Sagres
Vitória Setúbal,2015/2016,0.999950992205,Portugal Liga ZON Sagres
Vitória Setúbal,2012/2013,0.98463868927,Portugal Liga ZON Sagres
Vitória Setúbal,2008/2009,1.01461307983,Portugal Liga ZON Sagres
Vitória Setúbal,2010/2011,1.00114324409,Portugal Liga ZON Sagres
Vitória Setúbal,2014/2015,0.994383062235,Portugal Liga ZON Sagres
Vitória Setúbal,2009/2010,0.983822855015,Portugal Liga ZON Sagres
